no,indicador,cve_mun,nom_ent,nom_mun,year,valor
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2012,74700.606
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2013,76191.037
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2014,77815.983
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2015,76982
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2016,77971
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2017,79083
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2018,80297
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2019,81620
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2020,83051
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2021,84593
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2022,86256
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2023,88029
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2024,89926
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2025,91946
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2026,94097
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2027,96376
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2028,98805
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2029,101376
42,Proyecciones de Población CONAPO,03001,Baja California Sur,Comondú,2030,104101
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2010,60358.637
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2011,61402.126
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2012,62605.859
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2013,63966.225
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2014,65451.951
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2015,63793
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2016,64487
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2017,65237
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2018,66024
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2019,66852
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2020,67727
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2021,68663
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2022,69665
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2023,70739
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2024,71888
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2025,73125
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2026,74460
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2027,75890
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2028,77432
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2029,79092
42,Proyecciones de Población CONAPO,03002,Baja California Sur,Mulegé,2030,80884
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2010,256677.362
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2011,262717.502
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2012,269094.567
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2013,275867.363
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2014,282954.589
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2015,277273
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2016,281907
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2017,286751
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2018,291685
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2019,296751
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2020,301961
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2021,307330
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2022,312859
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2023,318581
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2024,324508
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2025,330664
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2026,337053
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2027,343704
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2028,350650
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2029,357921
42,Proyecciones de Población CONAPO,03003,Baja California Sur,La Paz,2030,365534
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2010,243268.217
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2011,257185.535
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2012,270171.475
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2013,282550.564
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2014,294452.271
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2015,282784
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2016,293085
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2017,303120
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2018,312678
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2019,321758
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2020,330312
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2021,338303
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2022,345713
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2023,352503
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2024,358642
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2025,364087
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2026,368792
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2027,372738
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2028,375851
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2029,378090
42,Proyecciones de Población CONAPO,03008,Baja California Sur,Los Cabos,2030,379401
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2010,17083.183
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2011,17998.423
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2012,18836.458
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2013,19620.834
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2014,20362.488
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2015,19014
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2016,19545
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2017,20079
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2018,20610
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2019,21138
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2020,21657
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2021,22170
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2022,22675
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2023,23174
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2024,23658
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2025,24128
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2026,24594
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2027,25038
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2028,25467
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2029,25886
42,Proyecciones de Población CONAPO,03009,Baja California Sur,Loreto,2030,26285
42,Proyecciones de Población CONAPO,04000,NA,NA,2020,1000617
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2010,53785.159
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2011,54606.485
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2012,55352.833
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2013,56119.227
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2014,56899.185
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2015,58559
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2016,59477
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2017,60426
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2018,61376
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2019,62335
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2020,63298
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2021,64269
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2022,65250
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2023,66240
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2024,67245
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2025,68262
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2026,69295
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2027,70345
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2028,71409
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2029,72504
42,Proyecciones de Población CONAPO,04001,Campeche,Calkiní,2030,73614
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2010,263471.551
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2011,268695.36
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2012,273304.522
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2013,277795.844
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2014,282180.256
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2015,290268
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2016,295650
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2017,301162
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2018,306615
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2019,312045
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2020,317424
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2021,322756
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2022,328054
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2023,333316
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2024,338522
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2025,343715
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2026,348860
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2027,353977
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2028,359074
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2029,364128
42,Proyecciones de Población CONAPO,04002,Campeche,Campeche,2030,369181
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2010,224975.904
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2011,229861.803
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2012,234211.933
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2013,238467.708
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2014,242637.042
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2015,250153
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2016,255333
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2017,260564
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2018,265668
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2019,270642
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2020,275478
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2021,280167
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2022,284699
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2023,289068
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2024,293273
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2025,297309
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2026,301169
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2027,304847
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2028,308352
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2029,311679
42,Proyecciones de Población CONAPO,04003,Campeche,Carmen,2030,314818
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2010,84475.548
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2011,85951.506
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2012,87279.551
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2013,88612.767
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2014,89950.449
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2015,91469
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2016,93095
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2017,94790
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2018,96499
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2019,98215
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2020,99945
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2021,101675
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2022,103403
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2023,105124
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2024,106844
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2025,108543
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2026,110234
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2027,111895
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2028,113537
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2029,115156
42,Proyecciones de Población CONAPO,04004,Campeche,Champotón,2030,116743
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2010,28830.585
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2011,29171.881
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2012,29497.781
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2013,29852.122
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2014,30226.567
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2015,31944
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2016,32487
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2017,33042
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2018,33596
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2019,34140
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2020,34683
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2021,35222
42,Proyecciones de Población CONAPO,04005,Campeche,Hecelchakán,2022,35753
